"id","type","actor","direction","director","characters","rating","movie_name","instruction","created_at"
"61","剧情","石晨|李丁|肖雄","中国大陆","王君正","经典","9.1","天堂回信","影片讲述了小男孩晨晨与爷爷相依为命，爷爷离世后，晨晨通过书信寄托思念的故事。影片以细腻的视角刻画了祖孙间纯粹的亲情，剧情质朴动人、催泪走心，没有刻意煽情却饱含温情，是经典的儿童亲情片。","5/1/2026 10:15:26"
"62","剧情","吴刚|王砚辉|李晓波|朱义|孔庆三","中国大陆","曹保平","经典","8","光荣的愤怒","影片讲述了村长叶光荣为了整治村里的恶霸团伙，联合村民展开一系列斗智斗勇的行动，最终伸张正义的故事。影片充满乡土气息与黑色幽默，刻画了基层小人物的勇气与智慧，剧情紧凑、节奏明快，兼具现实批判与喜剧色彩。","5/1/2026 10:15:26"
"63","剧情","张国荣|梅婷|泰德|巴勃考克|陶泽如|罗伯特|麦克雷","中国大陆","叶大鹰","经典","7","红色恋人","经典爱情影片，讲述革命年代的红色恋人的浪漫爱情故事，刻画爱情与信仰的坚守，剧情动人。","5/1/2026 10:15:26"
"64","剧情","王龙基|关宏达|林榛|高依云|汪漪","中国大陆","赵明|严恭","经典","8.1","三毛流浪记","影片改编自张乐平经典漫画，讲述了孤儿三毛在旧上海受尽欺凌，却始终坚守善良与正义，在苦难中顽强求生的故事。影片还原了三毛的经典形象，刻画了旧中国底层儿童的生存困境，兼具悲情与励志，是家喻户晓的经典儿童片。","5/1/2026 10:15:26"
"65","剧情","陈道明|何政军|许晴|修宗迪|李建义","中国大陆","黄健中","经典","8","我的1919","影片以巴黎和会为背景，讲述了外交官顾维钧在会议上据理力争，誓死捍卫国家主权的故事。影片刻画了顾维钧的爱国情怀与外交风骨，重现了近代中国的屈辱与抗争，剧情恢弘大气，充满家国大义与民族气节。","5/1/2026 10:15:26"
"66","剧情","斯琴高娃|黄素影","中国大陆","马俪文","经典","8.4","世界上最疼我的那个人去了","影片讲述了女作家在母亲病重期间悉心照料，母亲离世后追忆母女亲情的故事。影片以细腻的视角刻画了母女间深沉的爱，直面生离死别的痛苦与亲情的珍贵，剧情质朴催泪，充满人文关怀。","5/1/2026 10:15:26"
"67","剧情","张良|杨启天|张莹|周凋","中国大陆","郭维","经典","7.1","董存瑞","影片讲述了战斗英雄董存瑞在解放隆化的战斗中，为炸毁敌人碉堡，毅然舍身炸暗堡的英雄事迹。影片还原了董存瑞的英雄形象，刻画了革命先烈的牺牲精神与爱国情怀，是经典的红色主旋律影片。","5/1/2026 10:15:26"
"68","剧情","张丰毅|斯琴高娃|殷新|颜彼得|李唐","中国大陆","凌子风","经典","7.9","骆驼祥子","影片改编自老舍同名小说，讲述了人力车夫祥子从满怀希望到最终被现实磨平棱角、沦落潦倒的故事。影片刻画了旧中国底层劳动者的生存困境，揭露了社会的黑暗与不公，剧情悲凉又极具现实批判意义。","5/1/2026 10:15:26"
"69","剧情","陈伟霆|林允|胡军|倪大红|李光洁","中国大陆","哈斯朝鲁","经典","3.6","战神纪","影片以蒙古族英雄铁木真的成长历程为核心，讲述了他统一蒙古各部、成为成吉思汗的传奇故事。影片融合了史诗、战争与爱情元素，画面恢弘大气，展现了蒙古族的豪迈风情与英雄气概。","5/1/2026 10:15:26"
"70","剧情","葛优|徐帆|张会忠|盖丽丽|孙淳","中国大陆","夏钢","经典","7.8","大撒把","经典爱情影片，讲述男主与女主在大撒把的爱情中收获成长与感悟，诠释爱情的等待与珍惜。","5/1/2026 10:15:26"
"71","剧情","张艺谋|梁玉瑾|吕丽萍","中国大陆","吴天明","经典","7.9","老井","影片以黄土高原的农村为背景，讲述了村民们为了打井取水，历经艰难险阻最终成功的故事。影片刻画了陕北人民的坚韧与执着，展现了人与自然的抗争，剧情质朴厚重，充满黄土高原的乡土气息。","5/1/2026 10:15:26"
"72","剧情","张瑜|郭凯敏|温锡莹|张云立","中国大陆","黄祖模","经典","7.5","庐山恋","影片讲述了青年男女在庐山相遇相恋，却因时代背景与家庭阻碍历经波折，最终相守的故事。影片是改革开放后经典的爱情片，庐山的秀美风光与浪漫爱情相互映衬，剧情清新动人，承载了一代人的爱情记忆。","5/1/2026 10:15:26"
"73","剧情","田方|周文彬|刘尚娴|刘世龙|褚大章","中国大陆","武兆堤","经典","7.7","英雄儿女","抗美援朝战争中，志愿军战士王成坚守阵地，面对数倍于己的美军，他孤军奋战、弹尽粮绝，高喊“向我开炮”，用生命掩护战友撤退。影片还原了王成的英雄事迹，尽显志愿军战士的无畏牺牲精神与家国大义，感人至深，“向我开炮”也成为经典台词，铭刻在国人心中。","5/1/2026 10:15:26"
"74","剧情","靖奎","中国大陆","哈斯朝鲁","经典","9.1","剃头匠","经典纪录片式影片，讲述剃头匠的平凡人生，刻画小人物的坚守与温暖，剧情治愈又动人。","5/1/2026 10:15:26"
"75","剧情","梁音|谷毓英|恩和森|张辉|马陋夫","中国大陆","赵心水","经典","7.8","冰山上的来客","影片以抗美援朝时期的边防哨所为背景，讲述了边防战士们坚守冰峰、与敌人斗智斗勇的故事。影片刻画了边防战士的忠诚与勇敢，展现了军民鱼水情，经典台词与旋律深入人心，是红色经典影片。","5/1/2026 10:15:26"
"76","剧情","高保成|徐林格|刘磊|张良|田烈","中国大陆","沙蒙|林杉","经典","7.7","上甘岭","抗美援朝战争中，志愿军战士们在上甘岭战役中，坚守阵地四十余天，面对敌人的狂轰滥炸与轮番进攻，他们凭借钢铁意志与家国信仰，浴血奋战、奋勇杀敌，用血肉之躯筑起钢铁长城，最终赢得战役胜利。影片还原了上甘岭战役的悲壮历程，尽显志愿军战士的无畏牺牲精神，致敬最可爱的人。","5/1/2026 10:15:26"
"77","剧情","白杨|陶金|舒绣文|上官云珠|吴茵","中国大陆","蔡楚生|郑君里","经典","8.4","一江春水向东流","影片以抗日战争时期为背景，讲述了一个家庭在战乱中妻离子散、命运沉浮的故事，折射出战争对普通家庭的摧残。影片是中国影史经典的悲情剧情片，剧情跌宕起伏，充满家国情怀与人性温情。","5/1/2026 10:15:26"
"78","剧情","张萌|张国立|陶泽如|沈丹萍|邢丹丹","中国大陆","尹力","经典","8.8","我的九月","经典温情影片，讲述男主在我的九月中的成长与收获，刻画平凡生活中的温暖与坚守，剧情治愈又动人。","5/1/2026 10:15:26"
"79","剧情","陈希光|潘婕|韩小磊|管宗祥","中国大陆","梁明|穆德远","经典","7.1","黑楼孤魂","影片讲述了一栋老楼中接连发生诡异事件，住户们陷入恐惧与猜忌，最终揭开陈年冤案的故事。影片是中国经典的惊悚恐怖片，氛围营造到位，剧情悬疑惊悚，兼具心理恐惧与剧情反转。","5/1/2026 10:15:26"
"80","剧情","冯汉元|戴呐|刘汉璞|白铭|刘魁","中国大陆","凌子风","经典","7.8","边城","经典文艺影片，改编自沈从文小说，讲述边城的爱情故事，刻画乡村爱情的美好与遗憾，剧情温暖又治愈。","5/1/2026 10:15:26"
"81","剧情","黄宏|魏宗万","中国大陆","孙敏","经典","7.8","巧奔妙逃","影片以抗日战争时期为背景，讲述了三个普通百姓意外获得日军机密文件，一路巧奔妙逃、躲避追捕的故事。影片融合喜剧与抗战元素，笑点密集、剧情诙谐，刻画了小人物的智慧与爱国情怀，是经典的抗战喜剧片。","5/1/2026 10:15:26"
"82","剧情","陈强|方舒|刘晓庆","中国大陆","王好为","经典","8","瞧这一家子","影片讲述了一个普通家庭中，父子、夫妻、兄妹之间因生活琐事闹出的一系列笑话，展现了改革开放初期的家庭百态与市井温情。影片充满喜剧色彩，贴近生活、笑点十足，是经典的家庭喜剧片。","5/1/2026 10:15:26"
"83","剧情","夏雨|梁静|伍宇娟|沈丹萍|袁立","中国大陆","徐耿","经典","7.4","警察有约","影片讲述了大龄警察赵六安在相亲过程中闹出一系列笑话，最终收获爱情与成长的故事。影片融合喜剧与爱情元素，刻画了都市单身男性的情感困境，剧情轻松诙谐、贴近现实。","5/1/2026 10:15:26"
"84","剧情","仲星火|徐敏|严翔|史久峰|吴喜千","中国大陆","沈耀庭","经典","8.4","405","暂无公开详细剧情介绍，影片题材暂未收录相关信息。","5/1/2026 10:15:26"
"85","剧情","朱时茂|丛珊|牛犇|奇梦石","中国大陆","谢晋","经典","7.9","牧马人","上世纪80年代，退伍军人许灵均被错划成右派，下放至西北牧场劳动改造，在荒凉的草原上，他与淳朴的牧民相处，逐渐放下心中的苦闷，重拾生活的希望。多年后，他在美国的父亲回国寻子，希望带他赴美继承家业，许灵均却毅然选择留在草原，坚守自己的故土与信仰，影片尽显知识分子的家国情怀与平凡人的坚守，台词质朴却直击人心。","5/1/2026 10:15:26"
"86","剧情","郭振清|张莹|方化|徐连凯","中国大陆","苏里|武兆堤","经典","7.4","平原游击队","影片以抗日战争时期为背景，讲述了平原游击队队长李向阳带领队员们灵活作战，打击日军侵略者的故事。影片刻画了李向阳智勇双全的英雄形象，展现了敌后游击队员的战斗智慧，是经典的抗战红色影片。","5/1/2026 10:15:26"
"87","剧情","陈佩斯|赵丽蓉|丁嘉丽|魏宗万|刘江","中国大陆","陈佩斯|曾剑锋","经典","8.2","孝子贤孙伺候着","影片讲述了民间艺人在破除封建陋习的过程中，闹出一系列荒诞又搞笑的故事。影片融合喜剧与民俗元素，笑点密集、剧情诙谐，兼具讽刺意味与娱乐性，是经典的市井喜剧片。","5/1/2026 10:15:26"
"88","剧情","李扬|陈凯歌|陈道明|张国立|刘烨","中国大陆","万籁鸣|唐澄|速达|陈志宏","经典","6.8","大闹天宫","影片为中国经典手绘动画，讲述了孙悟空不满天庭压迫，大闹天宫、奋起反抗的故事。影片画面精美、画风浓郁，完美还原了《西游记》的经典桥段，刻画了孙悟空桀骜不驯的英雄形象，是中国动画史上的不朽经典。","5/1/2026 10:15:26"
"89","剧情","孙道临|袁霞|王心刚","中国大陆","王苹","经典","7.7","永不消逝的电波","影片以解放战争时期的地下工作为背景，讲述了地下党员李侠潜伏在敌人内部，用无线电传递情报，最终英勇牺牲的故事。影片刻画了地下工作者的忠诚与勇敢，展现了革命先烈的牺牲精神，是经典的红色谍战影片。","5/1/2026 10:15:26"
"90","剧情","徐守莉|陈宝国|张嬿","中国大陆","张子恩","经典","6.9","神鞭","影片讲述了主人公凭借一手出神入化的神鞭功夫，从江湖艺人成长为抗日英雄的故事。影片融合功夫与抗战元素，武打场面精彩，刻画了小人物的家国情怀，是经典的功夫剧情片。","5/1/2026 10:15:26"
"91","剧情","赵丹|韩非|高正|秦怡","中国大陆","郑君里|岑范","经典","7.3","林则徐","影片讲述了民族英雄林则徐在虎门销烟、抗击英军的过程中，展现出的爱国情怀与民族气节。影片还原了虎门销烟的历史壮举，刻画了林则徐刚正不阿的英雄形象，是经典的历史主旋律影片。","5/1/2026 10:15:26"
"92","剧情","蒋天流|张伐|石挥|路珊|上官云珠","中国大陆","桑弧","经典","8.3","太太万岁","经典喜剧影片，讲述太太万岁的爆笑人生，刻画都市女性的成长与抉择，剧情爆笑又现实。","5/1/2026 10:15:26"
"93","剧情","唐国强|吕晓禾|何伟|王玉梅|倪大红","中国大陆","谢晋","经典","8.5","高山下的花环","影片以对越自卫反击战为背景，讲述了边防战士们在战斗中英勇杀敌、为国捐躯的故事。影片刻画了战士们的战友情谊与爱国情怀，剧情悲壮感人，充满铁血柔情与家国大义。","5/1/2026 10:15:26"
"94","剧情","石挥|朱嘉琛|沈扬|李浣青|韩非","中国大陆","桑弧","经典","9.2","哀乐中年","经典老片，讲述哀乐中年的人生故事，刻画中年人的成长与感悟，剧情深刻又温暖。","5/1/2026 10:15:26"
"95","剧情","孙海英","中国大陆","李俊|杨光远","经典","7.9","大决战之辽沈战役","影片为大决战系列经典之作，全景式还原了辽沈战役的全过程，展现了国共双方的战略博弈与战场厮杀。影片画面恢弘大气，历史还原度极高，刻画了革命将领的军事智慧与战士们的战斗精神，是经典的战争史诗影片。","5/1/2026 10:15:26"
"96","剧情","石挥|魏鹤龄|崔超明|沈扬|李纬","中国大陆","石挥","经典","8.6","我这一辈子","影片改编自老舍同名小说，讲述了一个旧时代巡警从青年到老年的命运沉浮，折射出时代的变迁与社会的动荡。影片刻画了小人物在时代洪流中的无奈与挣扎，剧情悲凉厚重，兼具文学性与时代性。","5/1/2026 10:15:26"
